,学工号,交易额,交易时间,商户名称,交易日期,具体时间,节假日,气温,平均风速,特殊天象,时间戳,Mealtime_N,Mealtime_A,Mealtime_E,Eight
196,2021****86,12.8,2022/11/26 12:14,阳光小是小简餐,2022-11-26,12:14,1,-12,2,0,1669436040.0,-1,-1,-1,-1
197,2021****86,4.7,2022/11/26 08:30,百味佳副食一组,2022-11-26,08:30,1,-12,2,0,1669422600.0,-1,-1,-1,-1
198,2021****86,20.0,2022/11/25 17:35,美食林真牛铁板,2022-11-25,17:35,0,-5,6,1,1669368900.0,1,0,0,0
199,2021****86,17.0,2022/11/25 11:50,百味佳副食一组,2022-11-25,11:50,0,-5,6,1,1669348200.0,1,0,0,0
200,2021****86,2.0,2022/11/24 17:50,学苑食堂副食三组,2022-11-24,17:50,0,0,4,1,1669283400.0,0,0,0,0
201,2021****86,16.28,2022/11/24 17:16,美食林小猪憨尼麻辣烫,2022-11-24,17:16,0,0,4,1,1669281360.0,0,0,0,0
202,2021****86,17.9,2022/11/24 11:49,百味佳副食一组,2022-11-24,11:49,0,0,4,1,1669261740.0,0,0,0,0
203,2021****86,16.0,2022/11/23 17:42,学苑食堂副食三组,2022-11-23,17:42,0,-6,2,0,1669196520.0,0,0,0,0
204,2021****86,10.0,2022/11/23 11:37,民族餐厅山西饸饹面,2022-11-23,11:37,0,-6,2,0,1669174620.0,0,0,0,0
205,2021****86,4.45,2022/11/23 08:44,百味佳副食一组,2022-11-23,08:44,0,-6,2,0,1669164240.0,0,0,0,0
206,2021****86,12.43,2022/11/22 17:50,美食林小猪憨尼麻辣烫,2022-11-22,17:50,0,-6,2,0,1669110600.0,0,0,0,1
207,2021****86,12.4,2022/11/22 11:51,百味佳副食一组,2022-11-22,11:51,0,-6,2,0,1669089060.0,0,0,0,1
208,2021****86,4.25,2022/11/22 07:47,百味佳展销组,2022-11-22,07:47,0,-6,2,0,1669074420.0,0,0,0,1
209,2021****86,10.0,2022/11/21 17:33,美食林真牛铁板,2022-11-21,17:33,0,-4,3,0,1669023180.0,1,0,0,0
210,2021****86,50.9,2022/11/21 11:47,百味佳副食一组,2022-11-21,11:47,0,-4,3,0,1669002420.0,1,0,0,0
211,2021****86,11.0,2022/11/18 17:48,学苑食堂副食三组,2022-11-18,17:48,0,-2,2,0,1668764880.0,1,0,0,0
212,2021****86,12.0,2022/11/18 11:26,美食林90后串炒饭,2022-11-18,11:26,0,-2,2,0,1668741960.0,1,0,0,0
213,2021****86,5.1,2022/11/18 08:01,百味佳副食一组,2022-11-18,08:01,0,-2,2,0,1668729660.0,1,0,0,0
214,2021****86,16.0,2022/11/17 11:50,阳光广式猪脚饭,2022-11-17,11:50,0,-1,4,1,1668657000.0,0,0,0,0
215,2021****86,3.35,2022/11/17 08:48,百味佳副食一组,2022-11-17,08:48,0,-1,4,1,1668646080.0,0,0,0,0
216,2021****86,12.0,2022/11/16 17:57,民族餐厅金家店,2022-11-16,17:57,0,-5,2,1,1668592620.0,0,0,0,0
217,2021****86,10.0,2022/11/16 11:23,美食林陕西刀削面(罐罐面),2022-11-16,11:23,0,-5,2,1,1668568980.0,0,0,0,0
218,2021****86,16.0,2022/11/15 16:37,阳光广式猪脚饭,2022-11-15,16:37,0,-6,2,1,1668501420.0,0,0,0,0
219,2021****86,12.9,2022/11/15 12:04,百味佳副食一组,2022-11-15,12:04,0,-6,2,1,1668485040.0,0,0,0,0
220,2021****86,10.0,2022/11/14 17:45,美食林真牛铁板,2022-11-14,17:45,0,-6,2,1,1668419100.0,1,0,0,0
221,2021****86,14.600000000000001,2022/11/14 11:52,百味佳副食一组,2022-11-14,11:52,0,-6,2,1,1668397920.0,1,0,0,0
222,2021****86,13.0,2022/11/13 17:15,美食林陕西刀削面(罐罐面),2022-11-13,17:15,1,-6,4,0,1668330900.0,-1,-1,-1,-1
223,2021****86,4.1,2022/11/13 08:20,百味佳副食一组,2022-11-13,08:20,1,-6,4,0,1668298800.0,-1,-1,-1,-1
224,2021****86,13.62,2022/11/12 17:02,美食林小猪憨尼麻辣烫,2022-11-12,17:02,1,-2,6,0,1668243720.0,-1,-1,-1,-1
225,2021****86,12.0,2022/11/12 11:53,阳光川蜀源烤鱼,2022-11-12,11:53,1,-2,6,0,1668225180.0,-1,-1,-1,-1
226,2021****86,5.0,2022/11/12 08:29,百味佳副食一组,2022-11-12,08:29,1,-2,6,0,1668212940.0,-1,-1,-1,-1
227,2021****86,20.0,2022/11/11 17:44,学苑食堂副食三组,2022-11-11,17:44,0,7,6,1,1668159840.0,0,0,0,0
228,2021****86,33.75,2022/11/11 11:35,百味佳副食一组,2022-11-11,11:35,0,7,6,1,1668137700.0,0,0,0,0
229,2021****86,10.0,2022/11/09 17:34,学苑食堂副食三组,2022-11-09,17:34,0,2,0,1,1667986440.0,0,0,0,0
230,2021****86,13.0,2022/11/09 11:32,民族餐厅铁板料理,2022-11-09,11:32,0,2,0,1,1667964720.0,0,0,0,0
231,2021****86,5.2,2022/11/09 07:48,友来副食一组,2022-11-09,07:48,0,2,0,1,1667951280.0,0,0,0,0
232,2021****86,10.0,2022/11/08 17:34,学苑食堂副食三组,2022-11-08,17:34,0,6,5,0,1667900040.0,0,0,0,0
233,2021****86,10.0,2022/11/08 11:47,美食林真牛铁板,2022-11-08,11:47,0,6,5,0,1667879220.0,0,0,0,0
234,2021****86,2.85,2022/11/08 07:35,百味佳副食一组,2022-11-08,07:35,0,6,5,0,1667864100.0,0,0,0,0
235,2021****86,12.0,2022/11/07 17:41,美食林90后串炒饭,2022-11-07,17:41,0,-1,4,0,1667814060.0,1,0,0,0
236,2021****86,2.85,2022/11/07 07:27,百味佳副食一组,2022-11-07,07:27,0,-1,4,0,1667777220.0,1,0,0,0
237,2021****86,15.0,2022/11/06 18:13,美食林90后串炒饭,2022-11-06,18:13,1,1,1,0,1667729580.0,-1,-1,-1,-1
238,2021****86,15.399999999999999,2022/11/06 11:48,百味佳副食一组,2022-11-06,11:48,1,1,1,0,1667706480.0,-1,-1,-1,-1
239,2021****86,10.0,2022/11/05 18:02,美食林陕西刀削面(罐罐面),2022-11-05,18:02,1,-2,2,0,1667642520.0,-1,-1,-1,-1
240,2021****86,2.85,2022/11/05 08:04,百味佳副食一组,2022-11-05,08:04,1,-2,2,0,1667606640.0,-1,-1,-1,-1
241,2021****86,13.0,2022/11/04 17:46,美食林陕西刀削面(罐罐面),2022-11-04,17:46,0,-4,2,0,1667555160.0,0,0,0,0
242,2021****86,11.5,2022/11/04 11:22,美食林真牛铁板,2022-11-04,11:22,0,-4,2,0,1667532120.0,0,0,0,0
243,2021****86,3.85,2022/11/04 07:46,友来副食一组,2022-11-04,07:46,0,-4,2,0,1667519160.0,0,0,0,0
244,2021****86,12.2,2022/11/03 11:40,百味佳副食一组,2022-11-03,11:40,0,-6,4,0,1667446800.0,0,0,0,0
245,2021****86,4.95,2022/11/03 08:17,友来副食一组,2022-11-03,08:17,0,-6,4,0,1667434620.0,0,0,0,0
246,2021****86,14.0,2022/11/02 17:45,学苑食堂铁锅焖面,2022-11-02,17:45,0,-4,3,0,1667382300.0,0,0,0,0
247,2021****86,18.0,2022/11/02 11:24,美食林真牛铁板,2022-11-02,11:24,0,-4,3,0,1667359440.0,0,0,0,0
248,2021****86,4.95,2022/11/02 07:37,友来副食一组,2022-11-02,07:37,0,-4,3,0,1667345820.0,0,0,0,0
249,2021****86,12.2,2022/11/01 17:41,百味佳主食二组,2022-11-01,17:41,0,-1,4,0,1667295660.0,0,0,0,0
250,2021****86,11.8,2022/10/31 17:32,阳光小是小简餐,2022-10-31,17:32,0,5,5,0,1667208720.0,1,0,0,0
251,2021****86,4.95,2022/10/31 07:38,友来副食一组,2022-10-31,07:38,0,5,5,0,1667173080.0,1,0,0,0
252,2021****86,15.0,2022/10/30 17:49,阳光川蜀源烤鱼,2022-10-30,17:49,1,8,4,1,1667123340.0,-1,-1,-1,-1
253,2021****86,15.0,2022/10/30 11:56,民族餐厅金家店,2022-10-30,11:56,1,8,4,1,1667102160.0,-1,-1,-1,-1
254,2021****86,4.95,2022/10/30 08:10,友来副食一组,2022-10-30,08:10,1,8,4,1,1667088600.0,-1,-1,-1,-1
255,2021****86,12.0,2022/10/29 16:59,美食林90后串炒饭,2022-10-29,16:59,1,-2,1,0,1667033940.0,-1,-1,-1,-1
256,2021****86,3.85,2022/10/29 08:31,友来副食一组,2022-10-29,08:31,1,-2,1,0,1667003460.0,-1,-1,-1,-1
257,2021****86,15.0,2022/10/28 17:34,美食林真牛铁板,2022-10-28,17:34,0,-2,1,0,1666949640.0,0,0,0,0
258,2021****86,3.85,2022/10/28 07:38,友来副食一组,2022-10-28,07:38,0,-2,1,0,1666913880.0,0,0,0,0
259,2021****86,21.0,2022/10/27 17:08,民族餐厅铁板料理,2022-10-27,17:08,0,1,2,0,1666861680.0,0,0,0,0
260,2021****86,12.2,2022/10/27 11:51,百味佳副食一组,2022-10-27,11:51,0,1,2,0,1666842660.0,0,0,0,0
261,2021****86,3.85,2022/10/27 08:13,友来副食一组,2022-10-27,08:13,0,1,2,0,1666829580.0,0,0,0,0
262,2021****86,13.1,2022/10/26 18:25,民族餐厅旋转小火锅,2022-10-26,18:25,0,4,6,0,1666779900.0,0,0,0,0
263,2021****86,16.0,2022/10/26 11:28,民族餐厅铁板料理,2022-10-26,11:28,0,4,6,0,1666754880.0,0,0,0,0
264,2021****86,4.95,2022/10/26 07:50,友来副食一组,2022-10-26,07:50,0,4,6,0,1666741800.0,0,0,0,0
265,2021****86,10.0,2022/10/25 17:53,民族餐厅山西饸饹面,2022-10-25,17:53,0,9,4,0,1666691580.0,0,0,0,0
266,2021****86,12.2,2022/10/25 11:50,百味佳副食一组,2022-10-25,11:50,0,9,4,0,1666669800.0,0,0,0,0
267,2021****86,3.35,2022/10/25 07:45,友来副食一组,2022-10-25,07:45,0,9,4,0,1666655100.0,0,0,0,0
268,2021****86,16.0,2022/10/24 17:33,民族餐厅铁板料理,2022-10-24,17:33,0,2,3,0,1666603980.0,1,0,0,0
269,2021****86,18.0,2022/10/24 11:51,回味斋一餐厅副食一组,2022-10-24,11:51,0,2,3,0,1666583460.0,1,0,0,0
270,2021****86,5.35,2022/10/24 07:31,友来副食一组,2022-10-24,07:31,0,2,3,0,1666567860.0,1,0,0,0
271,2021****86,11.0,2022/10/23 12:00,学苑食堂包子,2022-10-23,12:00,1,4,2,0,1666497600.0,-1,-1,-1,-1
272,2021****86,12.58,2022/10/22 11:07,美食林小猪憨尼麻辣烫,2022-10-22,11:07,1,1,2,0,1666408020.0,-1,-1,-1,-1
273,2021****86,4.35,2022/10/22 07:56,友来副食一组,2022-10-22,07:56,1,1,2,0,1666396560.0,-1,-1,-1,-1
274,2021****86,10.0,2022/10/21 17:46,美食林陕西刀削面(罐罐面),2022-10-21,17:46,0,6,3,0,1666345560.0,0,0,0,0
275,2021****86,13.0,2022/10/21 12:27,民族餐厅金家店,2022-10-21,12:27,0,6,3,0,1666326420.0,0,0,0,0
276,2021****86,5.2,2022/10/21 07:41,友来副食一组,2022-10-21,07:41,0,6,3,0,1666309260.0,0,0,0,0
277,2021****86,10.0,2022/10/20 17:33,美食林真牛铁板,2022-10-20,17:33,0,12,4,0,1666258380.0,0,0,0,0
278,2021****86,12.2,2022/10/20 11:48,百味佳副食一组,2022-10-20,11:48,0,12,4,0,1666237680.0,0,0,0,0
279,2021****86,7.7,2022/10/20 08:29,友来副食一组,2022-10-20,08:29,0,12,4,0,1666225740.0,0,0,0,0
280,2021****86,10.0,2022/10/18 17:22,民族餐厅山西饸饹面,2022-10-18,17:22,0,2,2,0,1666084920.0,0,0,0,1
281,2021****86,12.2,2022/10/18 11:50,百味佳展销组,2022-10-18,11:50,0,2,2,0,1666065000.0,0,0,0,1
282,2021****86,5.95,2022/10/18 07:38,友来副食一组,2022-10-18,07:38,0,2,2,0,1666049880.0,0,0,0,1
283,2021****86,15.0,2022/10/17 17:35,美食林真牛铁板,2022-10-17,17:35,0,5,2,0,1665999300.0,0,0,0,0
284,2021****86,9.9,2022/10/17 12:02,回味斋一餐厅副食一组,2022-10-17,12:02,0,5,2,0,1665979320.0,0,0,0,0
285,2021****86,4.95,2022/10/17 07:20,友来副食一组,2022-10-17,07:20,0,5,2,0,1665962400.0,0,0,0,0
286,2021****86,10.95,2022/10/16 18:15,美食林小猪憨尼麻辣烫,2022-10-16,18:15,1,7,4,0,1665915300.0,-1,-1,-1,-1
287,2021****86,3.85,2022/10/16 08:16,友来副食一组,2022-10-16,08:16,1,7,4,0,1665879360.0,-1,-1,-1,-1
288,2021****86,13.0,2022/10/15 16:47,美食林老上客砂锅,2022-10-15,16:47,1,10,2,0,1665823620.0,-1,-1,-1,-1
289,2021****86,13.0,2022/10/14 17:09,美食林陕西刀削面(罐罐面),2022-10-14,17:09,0,9,2,1,1665738540.0,0,0,0,0
290,2021****86,10.0,2022/10/14 11:28,美食林真牛铁板,2022-10-14,11:28,0,9,2,1,1665718080.0,0,0,0,0
291,2021****86,4.95,2022/10/14 07:42,友来副食一组,2022-10-14,07:42,0,9,2,1,1665704520.0,0,0,0,0
292,2021****86,13.0,2022/10/13 17:29,美食林陕西刀削面(罐罐面),2022-10-13,17:29,0,9,2,0,1665653340.0,0,0,0,0
293,2021****86,9.2,2022/10/13 11:52,百味佳副食一组,2022-10-13,11:52,0,9,2,0,1665633120.0,0,0,0,0
294,2021****86,3.5,2022/10/13 08:48,友来副食一组,2022-10-13,08:48,0,9,2,0,1665622080.0,0,0,0,0
295,2021****86,12.0,2022/10/12 17:33,民族餐厅金家店,2022-10-12,17:33,0,11,3,0,1665567180.0,0,0,0,0
296,2021****86,12.0,2022/10/12 11:17,友来朝鲜风味,2022-10-12,11:17,0,11,3,0,1665544620.0,0,0,0,0
